hex,count_good_aircraft,count_bad_aircraft
8430cc1ffffffff,49,0
8430cc3ffffffff,56,0
8430cd5ffffffff,30,0
8430cd7ffffffff,4,0
8430c11ffffffff,55,11
8430c1bffffffff,22,0
8430ccbffffffff,4,0
842e291ffffffff,145,0
842e299ffffffff,100,0
842e2d3ffffffff,64,0
8464ae3ffffffff,6,0
844112bffffffff,0,26
8441107ffffffff,0,29
84b9105ffffffff,96,0
84b9163ffffffff,25,0
84b9161ffffffff,623,0
84b9167ffffffff,289,0
84b9129ffffffff,146,0
8446483ffffffff,271,59
8446493ffffffff,183,64
8465b57ffffffff,166,13
8444129ffffffff,147,0
844410dffffffff,57,0
8444147ffffffff,67,0
8430e39ffffffff,145,0
8430e83ffffffff,15,0
8430ebbffffffff,0,10
8430eb3ffffffff,0,66
842e49bffffffff,0,88
842e6a7ffffffff,11,0
842e6a1ffffffff,22,0
842e6a5ffffffff,17,0
842e6adffffffff,77,0
842e453ffffffff,49,0
84529b7ffffffff,6,0
843e68bffffffff,41,29
843e6d7ffffffff,50,7
843e699ffffffff,79,4
842d96dffffffff,90,48
845362bffffffff,80,10
8453605ffffffff,22,0
8453663ffffffff,7,0
8453667ffffffff,46,0
8453665ffffffff,43,0
84536edffffffff,126,4
845363dffffffff,56,0
8442ac3ffffffff,83,0
8460d27ffffffff,43,0
8442d37ffffffff,32,0
8442d3dffffffff,36,0
8442d07ffffffff,14,0
843da0bffffffff,46,0
843da55ffffffff,9,0
843da09ffffffff,29,0
843da43ffffffff,24,0
8460d53ffffffff,13,0
8460c25ffffffff,33,0
8460d1bffffffff,8,0
844210bffffffff,37,0
844211dffffffff,41,0
8442111ffffffff,35,0
8442117ffffffff,15,0
84438a1ffffffff,0,63
8442135ffffffff,42,0
8460d0bffffffff,58,0
8460885ffffffff,183,0
8460887ffffffff,32,0
84608b9ffffffff,79,0
84608bbffffffff,17,0
84608b3ffffffff,78,0
8460d65ffffffff,31,0
846002bffffffff,8,0
8460023ffffffff,27,0
8460035ffffffff,34,0
84601cbffffffff,31,0
84601ddffffffff,21,0
84536ddffffffff,8,0
8443325ffffffff,31,0
8443321ffffffff,35,0
8443307ffffffff,47,47
8442ce1ffffffff,14,0
8442ce9ffffffff,9,0
8442cedffffffff,15,0
8442c17ffffffff,32,0
8442c15ffffffff,42,6
8442c03ffffffff,53,25
8461887ffffffff,32,0
8461881ffffffff,21,0
8461885ffffffff,9,0
846188dffffffff,36,0
84618ebffffffff,94,0
841eeedffffffff,65,0
841eee1ffffffff,44,0
84658a3ffffffff,73,0
8464a5dffffffff,53,0
842c9b3ffffffff,15,0
842c991ffffffff,136,1
8442a57ffffffff,49,13
8442a51ffffffff,128,0
8442a5dffffffff,9,0
8453693ffffffff,25,0
845369dffffffff,100,30
845368bffffffff,84,47
8443301ffffffff,34,37
844330bffffffff,48,50
8443355ffffffff,54,28
842c119ffffffff,0,15
842c111ffffffff,0,36
842c117ffffffff,0,37
842c1edffffffff,0,12
842c927ffffffff,32,0
842c925ffffffff,11,0
842c921ffffffff,21,0
842c92dffffffff,13,0
843e68dffffffff,46,0
843e681ffffffff,24,19
843e689ffffffff,0,2
8431859ffffffff,80,0
843185bffffffff,119,0
8431849ffffffff,42,0
843184bffffffff,47,0
8431a37ffffffff,37,0
8443039ffffffff,2,0
842c567ffffffff,31,0
842ce51ffffffff,94,9
842c911ffffffff,45,0
842c91bffffffff,236,0
8418409ffffffff,4,0
8418451ffffffff,32,0
841845bffffffff,33,0
8453689ffffffff,46,26
842c861ffffffff,47,0
8418237ffffffff,11,0
8418233ffffffff,35,0
84182edffffffff,27,0
84182e1ffffffff,101,21
84182e9ffffffff,2,0
84182ebffffffff,23,0
842c357ffffffff,0,4
843cc67ffffffff,13,0
843cc65ffffffff,2,0
843f50bffffffff,23,0
843f509ffffffff,66,0
843f543ffffffff,100,0
843f541ffffffff,95,0
843f549ffffffff,107,0
843f0c9ffffffff,15,0
843f0cbffffffff,59,0
843f0ddffffffff,71,0
843f0d5ffffffff,24,0
843f0d1ffffffff,34,0
843f281ffffffff,32,0
843f2c1ffffffff,42,0
843f5a7ffffffff,36,0
843f26bffffffff,68,0
843f20dffffffff,24,0
843f205ffffffff,69,0
843f207ffffffff,29,0
8443817ffffffff,7,0
84438edffffffff,8,0
844383bffffffff,63,0
8443809ffffffff,97,0
8443855ffffffff,71,0
844385dffffffff,28,0
844215dffffffff,10,0
84439c9ffffffff,2,0
8443835ffffffff,48,17
8443831ffffffff,33,0
843f53bffffffff,71,0
843f533ffffffff,40,0
843e663ffffffff,65,0
843e605ffffffff,66,10
843e629ffffffff,86,0
843e6a5ffffffff,26,33
843e6adffffffff,57,0
843e45bffffffff,73,0
843e459ffffffff,13,0
843f501ffffffff,62,0
843f507ffffffff,39,0
843f539ffffffff,66,0
843f231ffffffff,26,0
843f233ffffffff,33,0
843f059ffffffff,14,0
843f2e5ffffffff,11,0
843f05bffffffff,32,0
843f2adffffffff,5,0
847b59bffffffff,16,0
847b4a5ffffffff,33,0
847b4a1ffffffff,26,0
847b4adffffffff,4,0
847b4a9ffffffff,42,0
847acb5ffffffff,48,0
847acb7ffffffff,49,0
847acb3ffffffff,28,0
8467443ffffffff,10,0
8467445ffffffff,42,0
8467469ffffffff,6,0
8467713ffffffff,16,0
8467717ffffffff,19,0
842a1a9ffffffff,11,0
842a1e3ffffffff,35,0
842a1ebffffffff,36,0
842a1c5ffffffff,34,0
842a113ffffffff,32,0
8427013ffffffff,9,0
84270e9ffffffff,18,0
84270c5ffffffff,31,0
84270c7ffffffff,37,0
8427089ffffffff,8,0
8428eadffffffff,13,0
8428c53ffffffff,36,0
8428c51ffffffff,22,0
8428c55ffffffff,38,0
8428c09ffffffff,12,0
84124cdffffffff,9,0
84124c9ffffffff,9,0
84124c1ffffffff,27,0
84124cbffffffff,10,0
84124c3ffffffff,27,0
84124ddffffffff,11,0
84124d5ffffffff,24,0
84124d1ffffffff,4,0
844a34dffffffff,3,9
844a34bffffffff,13,17
844b1b7ffffffff,59,4
844b71dffffffff,27,0
844b1cbffffffff,110,0
844b1ddffffffff,46,0
844b037ffffffff,66,0
844b1cdffffffff,8,0
844b1c3ffffffff,23,4
8412c29ffffffff,6,0
8412c67ffffffff,39,0
8412f33ffffffff,36,0
8412f31ffffffff,3,0
840c695ffffffff,19,0
840c687ffffffff,13,0
840c6bdffffffff,7,0
840c6abffffffff,31,0
840c6a1ffffffff,21,0
841ece3ffffffff,12,0
841ec8dffffffff,32,0
841ec81ffffffff,55,0
841ec8bffffffff,43,0
84390e1ffffffff,20,0
84390e5ffffffff,71,0
84391d9ffffffff,71,0
84391d1ffffffff,30,0
84391d5ffffffff,4,0
8418683ffffffff,27,0
84186b9ffffffff,32,0
84186bbffffffff,28,0
84186b1ffffffff,43,0
84186b3ffffffff,80,0
84184d9ffffffff,18,0
841f123ffffffff,93,0
841f13dffffffff,98,0
8439333ffffffff,27,0
843906dffffffff,40,0
8439069ffffffff,41,0
8439045ffffffff,37,0
843904dffffffff,1,0
841f131ffffffff,60,0
841f12bffffffff,55,0
841f105ffffffff,29,0
8419527ffffffff,37,0
8419521ffffffff,58,0
8419529ffffffff,80,0
8419563ffffffff,33,0
841ead1ffffffff,42,0
841eaddffffffff,38,0
841e137ffffffff,30,0
841e135ffffffff,28,0
841e325ffffffff,109,0
841f8d3ffffffff,75,0
841f8d1ffffffff,61,0
841f8d9ffffffff,65,0
841e111ffffffff,228,0
841e11dffffffff,178,0
841e157ffffffff,164,0
841e155ffffffff,97,0
84180e3ffffffff,60,0
84180ebffffffff,66,0
84180c5ffffffff,36,0
8418013ffffffff,11,0
84180cdffffffff,14,0
841973bffffffff,12,0
8419733ffffffff,126,0
8419731ffffffff,40,0
8419735ffffffff,49,0
8419549ffffffff,33,0
8419567ffffffff,67,0
841952dffffffff,72,0
841fae9ffffffff,77,0
841fa13ffffffff,144,0
841e113ffffffff,61,0
8419421ffffffff,79,0
841942dffffffff,46,1
841e33bffffffff,35,0
841e339ffffffff,65,0
841e307ffffffff,56,0
8418287ffffffff,35,0
8418281ffffffff,81,0
8418289ffffffff,76,0
84182c3ffffffff,48,0
8419513ffffffff,248,0
841951bffffffff,276,0
841ed4bffffffff,72,0
841ef35ffffffff,14,0
8419523ffffffff,26,0
841952bffffffff,12,0
84182a3ffffffff,54,0
84182abffffffff,77,0
8418285ffffffff,68,0
841828dffffffff,23,0
841fad9ffffffff,34,0
841f133ffffffff,29,0
841f139ffffffff,3,0
841f8c9ffffffff,13,0
841faa3ffffffff,15,0
841faa7ffffffff,76,18
841faa1ffffffff,41,0
841faadffffffff,33,0
841fae7ffffffff,19,0
84194adffffffff,286,0
84195d3ffffffff,131,0
8418749ffffffff,15,0
84195a3ffffffff,36,0
84195a1ffffffff,17,0
84195abffffffff,9,0
84195a9ffffffff,38,0
84195e3ffffffff,109,0
84194e9ffffffff,74,0
84194edffffffff,110,0
8419433ffffffff,133,0
84392c5ffffffff,41,0
84392c7ffffffff,5,0
84392c1ffffffff,75,0
84392cbffffffff,75,0
8418593ffffffff,68,0
841facdffffffff,120,0
841fa1bffffffff,135,0
841f125ffffffff,78,0
841fa53ffffffff,107,0
841fa43ffffffff,38,0
841fa4bffffffff,27,0
841fa49ffffffff,68,0
84196b3ffffffff,59,0
8419449ffffffff,27,0
841944dffffffff,40,0
8419713ffffffff,44,0
8419717ffffffff,55,0
841e143ffffffff,16,0
841fa5bffffffff,50,0
841fa59ffffffff,22,0
841969bffffffff,39,0
8419691ffffffff,41,0
84180c9ffffffff,5,0
84194d1ffffffff,48,0
84194ddffffffff,95,0
84194d5ffffffff,33,0
84194c3ffffffff,77,0
84195ebffffffff,90,0
84195e9ffffffff,93,0
8419587ffffffff,10,0
8418085ffffffff,29,0
841808dffffffff,42,0
84180c7ffffffff,40,0
84180c1ffffffff,10,0
841fa6bffffffff,7,0
84194dbffffffff,37,0
84194d9ffffffff,47,0
8418095ffffffff,36,0
841942bffffffff,52,0
8439319ffffffff,46,0
8439225ffffffff,82,0
8439221ffffffff,69,0
8439229ffffffff,36,0
8439205ffffffff,8,0
8419687ffffffff,17,0
84196bdffffffff,8,0
841909bffffffff,68,0
841e149ffffffff,18,0
841e327ffffffff,98,0
841e32dffffffff,121,0
841f8dbffffffff,87,0
84195cdffffffff,13,0
84195c9ffffffff,12,0
8419427ffffffff,116,0
841fa33ffffffff,14,0
841fa3bffffffff,91,0
841fa39ffffffff,142,0
841fa07ffffffff,69,0
841fa01ffffffff,135,0
841e10dffffffff,37,0
841e147ffffffff,37,0
841e145ffffffff,28,0
8419425ffffffff,51,0
8418e95ffffffff,32,0
8418e83ffffffff,28,0
8418e8bffffffff,46,0
8418e89ffffffff,15,0
841ec65ffffffff,14,0
841ef33ffffffff,33,0
841ef3bffffffff,72,0
841ef39ffffffff,79,0
84196b7ffffffff,63,0
84194cbffffffff,3,0
841946dffffffff,31,0
841e161ffffffff,58,0
841e16dffffffff,41,0
841f897ffffffff,14,0
841f8bbffffffff,13,0
841f895ffffffff,99,0
841f883ffffffff,73,0
84180a1ffffffff,13,0
84180a9ffffffff,42,0
84195d7ffffffff,86,0
84195d1ffffffff,111,0
84195ddffffffff,106,0
8419437ffffffff,70,0
8419503ffffffff,38,0
8419501ffffffff,8,0
8419507ffffffff,30,0
8419505ffffffff,45,0
8461181ffffffff,48,4
8461189ffffffff,15,0
84be88bffffffff,424,77
84bee59ffffffff,30,0
841871dffffffff,38,0
8418757ffffffff,52,0
8418755ffffffff,56,0
841875dffffffff,50,0
841f813ffffffff,55,0
841f811ffffffff,67,0
841f819ffffffff,109,0
841f857ffffffff,41,0
841fb07ffffffff,56,0
841fb01ffffffff,77,0
841fb31ffffffff,36,0
841fb39ffffffff,36,0
841fb03ffffffff,37,0
841fb0bffffffff,60,0
841860dffffffff,55,0
8418647ffffffff,67,0
8418645ffffffff,39,0
841864dffffffff,63,0
84194a7ffffffff,63,0
841f8c5ffffffff,17,0
841f81bffffffff,61,0
841851bffffffff,10,0
8418425ffffffff,40,0
841842dffffffff,35,0
841855bffffffff,19,0
8418467ffffffff,10,0
8418465ffffffff,7,0
841f8b9ffffffff,5,0
841f881ffffffff,43,0
841f88dffffffff,7,0
84194abffffffff,182,0
84194a1ffffffff,96,0
84194a9ffffffff,150,0
8419431ffffffff,34,0
8419435ffffffff,47,0
8418615ffffffff,10,0
8418603ffffffff,43,0
8418601ffffffff,33,0
8418609ffffffff,75,0
8418687ffffffff,18,0
8418681ffffffff,31,0
8418685ffffffff,6,0
841868dffffffff,39,0
84186ebffffffff,6,0
841fa03ffffffff,84,0
841fa0dffffffff,98,0
841f995ffffffff,77,0
841fb4bffffffff,49,0
8419497ffffffff,31,0
84194bbffffffff,16,0
841fa51ffffffff,38,0
841fa5dffffffff,19,0
841f801ffffffff,6,0
841f80dffffffff,29,0
841f847ffffffff,33,0
841f845ffffffff,37,0
841f84dffffffff,17,0
84185ebffffffff,20,0
84185c7ffffffff,11,0
84185c5ffffffff,31,0
84185c1ffffffff,7,0
84185cdffffffff,35,0
84185c9ffffffff,3,0
8418427ffffffff,14,0
841f8e5ffffffff,31,0
841f8edffffffff,53,0
841f833ffffffff,92,0
841f83bffffffff,43,0
841f839ffffffff,23,0
841959bffffffff,88,0
84194a5ffffffff,186,0
843964dffffffff,28,0
84186bdffffffff,11,0
8419585ffffffff,32,0
8439661ffffffff,42,0
8439669ffffffff,36,0
8439645ffffffff,12,0
84184dbffffffff,24,0
8439621ffffffff,26,0
843962dffffffff,10,0
8439629ffffffff,37,0
843966bffffffff,6,0
841e127ffffffff,36,0
841e121ffffffff,44,0
841e125ffffffff,37,0
841e12dffffffff,41,0
841ea5bffffffff,16,0
841fa2dffffffff,69,0
841fb5bffffffff,75,0
841fa65ffffffff,37,0
841949bffffffff,57,0
8419593ffffffff,14,0
841fb5dffffffff,40,0
8419493ffffffff,35,0
841f9a5ffffffff,21,0
841f9adffffffff,29,0
84396dbffffffff,34,2
841f9e5ffffffff,43,0
8434617ffffffff,30,0
8434611ffffffff,37,0
843461bffffffff,5,0
8434619ffffffff,31,0
8439b6dffffffff,11,0
8434653ffffffff,7,0
8439a59ffffffff,3,0
843569bffffffff,62,0
8439165ffffffff,8,0
843916dffffffff,78,0
8439169ffffffff,41,0
8439145ffffffff,12,0
84195d5ffffffff,72,0
841ed11ffffffff,46,0
841ed17ffffffff,42,0
841ede9ffffffff,15,0
841ededffffffff,9,0
841ede1ffffffff,36,0
84195cbffffffff,13,0
841eb43ffffffff,33,0
841eb41ffffffff,45,0
841f9a7ffffffff,14,0
841ea93ffffffff,31,0
841ea9bffffffff,131,0
841ea99ffffffff,96,0
841fb1bffffffff,29,0
841fa25ffffffff,34,0
841fb53ffffffff,36,0
8439295ffffffff,4,0
8439291ffffffff,22,0
8419491ffffffff,59,0
8419495ffffffff,82,0
84194b9ffffffff,44,0
8419487ffffffff,13,0
8444903ffffffff,10,0
844491dffffffff,19,0
8444919ffffffff,28,0
8467897ffffffff,23,0
8466169ffffffff,41,0
846616bffffffff,40,0
846610dffffffff,38,0
843e6e1ffffffff,10,2
843e6ebffffffff,27,10
8443b13ffffffff,154,0
8443845ffffffff,137,0
844386bffffffff,64,0
8443847ffffffff,40,0
844380dffffffff,73,0
842a25dffffffff,16,0
842a255ffffffff,35,0
842a209ffffffff,34,0
842a201ffffffff,36,0
84290ebffffffff,3,0
842908dffffffff,22,0
84290e3ffffffff,10,0
8444953ffffffff,1,0
8444825ffffffff,21,0
844482dffffffff,23,0
8444829ffffffff,38,0
84299b3ffffffff,54,0
84c2e33ffffffff,77,0
84c2e8dffffffff,6,0
84c3583ffffffff,42,0
84c3595ffffffff,32,0
84c2c05ffffffff,31,4
84c2c0dffffffff,32,0
84c2c47ffffffff,27,0
84c2c43ffffffff,48,0
84c2c4bffffffff,16,0
849d01bffffffff,34,0
849c04bffffffff,75,0
849c043ffffffff,42,0
84b912dffffffff,127,0
84b91adffffffff,8,49
84b9adbffffffff,19,37
84b91e5ffffffff,0,10
84a7a1dffffffff,21,0
84a7a0bffffffff,49,0
844b655ffffffff,14,0
844b653ffffffff,34,0
842e765ffffffff,5,51
842e0d9ffffffff,72,30
842e0ddffffffff,114,0
842e6e1ffffffff,79,0
842e6edffffffff,100,0
842e63bffffffff,87,0
842e639ffffffff,11,0
8443351ffffffff,24,5
8443137ffffffff,74,0
8443135ffffffff,1,0
8443131ffffffff,39,0
844313dffffffff,32,0
8443139ffffffff,30,0
8443107ffffffff,13,0
8443103ffffffff,3,0
8443aa9ffffffff,75,20
8443ae3ffffffff,55,43
8443aebffffffff,326,37
84438dbffffffff,37,0
844232dffffffff,32,0
8442a53ffffffff,53,0
842d351ffffffff,66,10
842d357ffffffff,68,67
8443acbffffffff,131,0
8413915ffffffff,28,0
8413917ffffffff,19,0
8429a89ffffffff,299,0
840c739ffffffff,492,17
840c715ffffffff,105,0
8449aa3ffffffff,332,0
8449aa7ffffffff,64,0
8429b01ffffffff,115,0
8429b57ffffffff,154,0
84298e5ffffffff,87,0
84298e1ffffffff,66,0
8426a67ffffffff,63,0
8426b5bffffffff,81,0
8426b59ffffffff,84,0
84279b7ffffffff,61,0
8426983ffffffff,196,0
8426987ffffffff,192,0
8427919ffffffff,51,0
8429b5bffffffff,270,0
8444acdffffffff,269,0
84298d1ffffffff,143,0
84298d5ffffffff,247,0
8429889ffffffff,363,0
842b143ffffffff,50,0
842b14bffffffff,104,0
842b337ffffffff,11,0
842b335ffffffff,47,0
842b331ffffffff,32,0
844b951ffffffff,25,0
844b959ffffffff,25,0
844b865ffffffff,36,0
844b861ffffffff,32,0
844b863ffffffff,24,0
8426b51ffffffff,18,0
8426a65ffffffff,38,0
8426a61ffffffff,37,0
8445017ffffffff,32,0
84450e9ffffffff,37,0
84450ebffffffff,37,0
844508dffffffff,15,0
842a98bffffffff,72,0
842a9d5ffffffff,53,0
842a9d7ffffffff,51,0
842a9d1ffffffff,121,0
842e64bffffffff,34,0
840c467ffffffff,81,0
840c429ffffffff,25,0
840c463ffffffff,24,0
840c405ffffffff,41,0
840c401ffffffff,72,0
84414d5ffffffff,26,12
84414d1ffffffff,5,0
8441081ffffffff,19,0
8430da9ffffffff,7,0
8430dabffffffff,23,0
8430d87ffffffff,22,0
8469965ffffffff,13,1
848c9a1ffffffff,32,6
848c9a9ffffffff,34,3
8428947ffffffff,23,0
8428943ffffffff,37,0
8428955ffffffff,28,0
8428951ffffffff,107,0
8444f57ffffffff,110,0
84269c9ffffffff,29,2
84269c1ffffffff,95,0
84269cdffffffff,197,0
84269ebffffffff,26,0
8444485ffffffff,26,0
844448dffffffff,40,0
8426715ffffffff,73,74
842673bffffffff,75,0
8429a47ffffffff,1555,0
8426135ffffffff,2,0
842613bffffffff,16,0
84261e9ffffffff,62,0
8428067ffffffff,273,0
8428065ffffffff,78,0
8465239ffffffff,141,0
8426815ffffffff,124,0
8448c39ffffffff,27,0
8448c3bffffffff,36,0
8448c17ffffffff,40,0
8448ce9ffffffff,28,0
8426f0dffffffff,90,0
84489dbffffffff,49,0
84489d9ffffffff,59,0
84489d1ffffffff,18,0
84489ddffffffff,162,0
8426c0dffffffff,17,0
84261abffffffff,123,0
8426187ffffffff,129,21
8426181ffffffff,82,0
842618bffffffff,3,0
842a989ffffffff,57,0
8426a93ffffffff,102,0
84261a7ffffffff,119,0
8444b63ffffffff,21,0
8444b05ffffffff,27,0
8444b01ffffffff,45,0
8444b0bffffffff,57,0
8444b1dffffffff,15,0
8444e2bffffffff,42,0
8444e3dffffffff,95,0
8444e31ffffffff,88,0
8444e33ffffffff,54,0
8426e41ffffffff,50,0
8426e45ffffffff,36,0
8444661ffffffff,44,0
8444663ffffffff,77,0
842a9a1ffffffff,69,0
8444c31ffffffff,110,0
8444c33ffffffff,83,0
8444d43ffffffff,73,0
8444d47ffffffff,96,0
8444d45ffffffff,136,0
8444893ffffffff,155,0
844ce65ffffffff,49,19
844ce67ffffffff,50,9
844ce63ffffffff,16,0
844ce05ffffffff,32,0
842a8e5ffffffff,15,0
842a813ffffffff,113,0
844424dffffffff,99,0
8444241ffffffff,66,0
842699dffffffff,120,0
842ad4dffffffff,4,0
8429acbffffffff,714,64
84448c7ffffffff,12,0
84448ebffffffff,12,0
8429857ffffffff,23,0
842981dffffffff,81,0
8429811ffffffff,171,0
842981bffffffff,23,0
84489adffffffff,115,0
8444cc1ffffffff,37,0
84268d3ffffffff,33,0
84265d9ffffffff,95,0
84264e5ffffffff,159,0
84264e1ffffffff,132,0
84264ebffffffff,91,0
844409dffffffff,61,0
8444865ffffffff,29,0
8444867ffffffff,36,0
844482bffffffff,19,0
8412895ffffffff,0,30
84c996bffffffff,15,0
84c9945ffffffff,68,0
84c994dffffffff,28,0
84be493ffffffff,140,34
841e1c7ffffffff,58,0
841e189ffffffff,31,0
841e181ffffffff,101,0
841e183ffffffff,30,0
841e1b9ffffffff,49,0
841fac5ffffffff,20,0
841ec89ffffffff,3,0
841ec83ffffffff,48,0
841eea5ffffffff,61,0
841eea7ffffffff,33,0
841eccdffffffff,72,0
841ed43ffffffff,28,0
841edcbffffffff,52,0
841edc9ffffffff,39,0
841ec23ffffffff,33,0
841ec21ffffffff,66,0
841e517ffffffff,10,0
841e513ffffffff,14,33
843f68dffffffff,281,0
843f6c7ffffffff,62,0
841e557ffffffff,21,0
841e519ffffffff,57,0
841941dffffffff,15,0
8419419ffffffff,33,0
84196a5ffffffff,34,0
84196a1ffffffff,33,0
84196abffffffff,6,0
842c055ffffffff,43,0
841eecbffffffff,23,0
841eeddffffffff,32,0
841eed5ffffffff,62,1
841eed7ffffffff,96,0
841ee9dffffffff,66,5
84390d7ffffffff,4,0
84390d1ffffffff,6,0
84390d3ffffffff,24,0
84390dbffffffff,22,0
843972dffffffff,9,0
8439767ffffffff,33,0
8439763ffffffff,23,0
841f121ffffffff,35,0
841e561ffffffff,0,25
841e56dffffffff,38,28
841e0bbffffffff,108,0
840d891ffffffff,1,0
840d897ffffffff,34,0
840d8bbffffffff,28,0
840d8b3ffffffff,37,0
840d8b7ffffffff,21,0
840105bffffffff,15,0
8401059ffffffff,24,0
8401233ffffffff,30,0
8401231ffffffff,26,0
8401239ffffffff,25,1
841e083ffffffff,20,0
841e0b9ffffffff,48,0
841e565ffffffff,56,0
84ba297ffffffff,21,0
84ba295ffffffff,30,0
84ba29dffffffff,44,0
84ba2d7ffffffff,26,0
843f6ebffffffff,109,0
843f6e3ffffffff,134,0
843f6a9ffffffff,120,0
843f6abffffffff,103,0
84488e9ffffffff,239,0
8429125ffffffff,243,0
842b8e3ffffffff,113,18
842b8c7ffffffff,146,0
84276b1ffffffff,55,0
84276bbffffffff,60,0
8427697ffffffff,62,0
8427693ffffffff,1,0
84276d5ffffffff,94,0
84276d1ffffffff,60,0
842b9adffffffff,7,0
8412c4bffffffff,7,0
8412e31ffffffff,44,0
8412e3bffffffff,32,0
8412cd3ffffffff,18,0
8412cdbffffffff,26,0
8427b2dffffffff,64,0
8427b29ffffffff,64,0
841f18bffffffff,0,161
841f949ffffffff,37,0
841f941ffffffff,35,0
841f947ffffffff,34,0
841f909ffffffff,6,0
841f90dffffffff,24,0
8419259ffffffff,11,0
840916dffffffff,26,0
841925dffffffff,1,0
841924bffffffff,36,0
8419241ffffffff,36,0
8419245ffffffff,11,0
8418227ffffffff,15,0
841831bffffffff,11,0
8418225ffffffff,38,0
8418353ffffffff,43,0
8418351ffffffff,30,0
842a369ffffffff,11,0
842ba93ffffffff,26,0
842a34dffffffff,52,0
842ba9bffffffff,13,0
842b1a7ffffffff,63,0
842b1a1ffffffff,67,0
8409ac5ffffffff,22,0
8409acdffffffff,33,0
8409127ffffffff,34,0
8409121ffffffff,16,16
8460a63ffffffff,24,0
8427423ffffffff,182,19
8443a11ffffffff,123,15
84c2edbffffffff,10,34
84c2ed1ffffffff,11,15
84c2eddffffffff,34,24
84751d1ffffffff,2,0
84751d5ffffffff,33,0
8475189ffffffff,30,0
84751c7ffffffff,19,0
84751ebffffffff,33,0
84751e1ffffffff,4,0
8494539ffffffff,49,4
842b25bffffffff,67,0
841ab4dffffffff,63,0
841ab49ffffffff,67,0
8441b1bffffffff,13,0
84a7317ffffffff,113,0
84a7069ffffffff,39,0
843e4cbffffffff,0,24
843e4c1ffffffff,0,7
843e4c9ffffffff,0,15
843e6a7ffffffff,0,8
844da07ffffffff,23,0
8439a47ffffffff,16,0
8439a43ffffffff,12,0
84122b7ffffffff,23,0
8427357ffffffff,15,0
840f8b3ffffffff,3,0
845e431ffffffff,3,0
845e5d9ffffffff,26,0
8468589ffffffff,62,0
8468511ffffffff,55,1
846851dffffffff,22,0
8469417ffffffff,289,3
846958dffffffff,49,40
8469589ffffffff,92,0
841f265ffffffff,31,0
841f35bffffffff,36,0
841f22dffffffff,51,0
84bb507ffffffff,43,0
84bb52bffffffff,76,0
84bb5ebffffffff,65,0
841e9a5ffffffff,28,0
841e9adffffffff,43,0
841e9e7ffffffff,40,0
841e9e5ffffffff,10,0
842c01bffffffff,148,65
842c013ffffffff,31,64
841ee49ffffffff,59,0
841ee4bffffffff,31,0
841ee5dffffffff,87,0
842ca27ffffffff,81,0
842ca21ffffffff,14,0
842ca2bffffffff,121,0
842ca05ffffffff,68,0
843cc31ffffffff,7,0
8460ab3ffffffff,41,0
8460abbffffffff,66,0
8460ab9ffffffff,60,0
8460a83ffffffff,115,0
8460a81ffffffff,62,0
8442147ffffffff,16,0
8442143ffffffff,15,0
8442109ffffffff,28,0
8442155ffffffff,8,0
842728bffffffff,6,0
8427281ffffffff,28,0
8427289ffffffff,11,0
842728dffffffff,27,0
84272c7ffffffff,27,0
84272ebffffffff,14,0
848cd65ffffffff,49,0
848c8b3ffffffff,43,0
848c8bbffffffff,44,0
848c895ffffffff,24,0
848c165ffffffff,30,0
848c129ffffffff,126,2
848d8ebffffffff,54,0
848d8bdffffffff,31,0
848ca51ffffffff,8,0
848ca57ffffffff,18,0
848ca55ffffffff,42,0
848ca09ffffffff,47,0
848ca4dffffffff,54,0
848ca49ffffffff,24,0
848ca41ffffffff,29,0
848d9bbffffffff,12,0
848d9b1ffffffff,34,0
848d9bdffffffff,81,0
848d9a3ffffffff,28,0
848d9a1ffffffff,17,0
848d99bffffffff,25,0
842f4a5ffffffff,39,0
842f59dffffffff,46,33
8443a41ffffffff,45,0
8443a43ffffffff,50,0
8443b03ffffffff,5,0
8443b15ffffffff,32,0
8443b3bffffffff,25,0
844386dffffffff,33,0
8443865ffffffff,18,0
8443867ffffffff,18,0
8443829ffffffff,65,0
8443821ffffffff,35,0
84262d3ffffffff,122,0
84275a5ffffffff,89,12
84275adffffffff,67,0
84275a1ffffffff,96,0
84275abffffffff,55,0
842660bffffffff,571,14
8426717ffffffff,206,4
84264d7ffffffff,259,0
8426465ffffffff,94,0
8426733ffffffff,6,0
846716dffffffff,19,0
8445b69ffffffff,25,0
8445b6bffffffff,20,0
8445b63ffffffff,34,0
8445b29ffffffff,22,0
8467895ffffffff,26,0
846789dffffffff,44,0
84a8101ffffffff,352,18
84a8103ffffffff,122,29
84a8129ffffffff,10,0
84a812dffffffff,56,0
84a8a53ffffffff,111,0
84a8a57ffffffff,62,4
84a8a01ffffffff,92,0
84a8a0bffffffff,38,0
84a82c5ffffffff,3,4
84a82e9ffffffff,19,16
84a82edffffffff,35,0
84a8233ffffffff,2,0
84a8c25ffffffff,107,38
84a8d19ffffffff,137,0
84a8d1bffffffff,82,14
84a8c27ffffffff,19,0
84a8105ffffffff,97,0
84a8123ffffffff,151,14
84a8135ffffffff,85,0
84a8ac9ffffffff,140,0
84a8ac1ffffffff,102,0
84a8195ffffffff,44,0
84a819dffffffff,60,0
84a818bffffffff,57,0
84a813bffffffff,132,0
